"DraftYr","DraftOv","Year1GAR","Year2GAR","Year3GAR","Year4GAR","Year5GAR","Year6GAR","Year7GAR","Year8GAR","Year9GAR","Year10GAR","Year11GAR","Year12GAR","Year13GAR","Year14GAR","Year15GAR","Year16GAR","GARsum","GARsum1_6","GARsum1_7"
2011,104,-22.5,-22.5,-22.5,17.9,14.2,13,17.1,17.3,3.5243553008596,16.5464285714286,31.3,9.2,7.7,-22.5,NA,NA,-22.4,-22.4,-5.3
2011,105,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,106,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,107,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,108,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,109,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,110,-22.5,-22.5,-22.5,-22.5,0.1,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-112.4,-112.4,-134.9
2011,111,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,112,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,113,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,114,-22.5,-22.5,-22.5,1.1,5.6,-2.2,4.6,-6.9,-3.17191977077364,-1.17142857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-63,-63,-58.4
2011,115,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,116,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,117,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,118,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,119,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,120,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,121,-22.5,-22.5,-22.5,0,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-112.5,-112.5,-135
2011,122,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,123,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,124,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,125,-22.5,-22.5,-0.4,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-112.9,-112.9,-135.4
2011,126,-22.5,-22.5,-22.5,-22.5,-1.6,1.7,2.2,4,2.11461318051576,0.146428571428571,-1.8,-22.5,-22.5,-22.5,NA,NA,-89.9,-89.9,-87.7
2011,127,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,128,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,129,-22.5,-22.5,-22.5,-22.5,-0.4,0.3,-22.5,-1.8,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-90.1,-90.1,-112.6
2011,130,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,131,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,4.4,1.9,-3.87679083094556,-32.9464285714286,-1.4,11.8,10.7,8.3,NA,NA,-135,-135,-130.6
2011,132,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,133,-22.5,-22.5,-22.5,-22.5,-22.5,-0.2,-1.7,-1.9,-0.117478510028653,0.878571428571428,1.3,-2,1,2.1,NA,NA,-112.7,-112.7,-114.4
2011,134,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,135,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,136,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,137,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,138,-22.5,-22.5,-22.5,-22.5,1.4,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-111.1,-111.1,-133.6
2011,139,8.4,-1.1,13.5,-0.7,5.3,6.8,1.4,12.3,-4.22922636103152,0.585714285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,32.2,32.2,33.6
2011,140,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,141,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,142,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,143,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,144,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,145,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,146,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,147,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,148,-22.5,-22.5,-22.5,3.2,-3.6,-1.2,-22.5,-22.5,-26.432664756447,-3.66071428571429,-22.5,-22.5,-22.5,-22.5,NA,NA,-69.1,-69.1,-91.6
2011,149,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,150,-22.5,-1.1,0.6,-0.8,0.5,-22.5,-0.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-45.8,-45.8,-46.3
2011,151,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,0,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-135
2011,152,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,153,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,154,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,155,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,156,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,157,-22.5,-22.5,-22.5,-22.5,0,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-112.5,-112.5,-135
2011,158,-22.5,-22.5,-22.5,-22.5,-22.5,4.1,1.1,2.7,-26.432664756447,-32.9464285714286,-22.5,1.8,-22.5,-22.5,NA,NA,-108.4,-108.4,-107.3
2011,159,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,160,-22.5,-22.5,-22.5,-4,12.1,4.9,13.9,-0.3,0.70487106017192,-1.31785714285714,-1.8,4.6,3.9,0.5,NA,NA,-54.5,-54.5,-40.6
2011,161,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,162,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,163,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,164,-22.5,-22.5,-22.5,1.4,-2,3.6,-5.7,17,-2.23209169054441,9.225,2.2,11.7,16.3,-22.5,NA,NA,-64.5,-64.5,-70.2
2011,165,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,166,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,167,-22.5,-22.5,2.6,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-109.9,-109.9,-132.4
2011,168,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,169,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,170,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-0.7,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-135.7
2011,171,-22.5,-22.5,-22.5,-22.5,-0.8,-22.5,1,-2.5,-26.432664756447,-1.61071428571429,-0.1,-22.5,-22.5,-22.5,NA,NA,-113.3,-113.3,-112.3
2011,172,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,173,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,174,-22.5,-22.5,-22.5,-22.5,-22.5,0.2,0.9,4.7,0.70487106017192,0.292857142857143,-1,11.6,-22.5,-22.5,NA,NA,-112.3,-112.3,-111.4
2011,175,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,176,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,177,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-0.1,4.8,7.16618911174785,0.878571428571428,7.1,-5.9,2.1,-22.5,NA,NA,-135,-135,-135.1
2011,178,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,0.2,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-134.8
2011,179,-22.5,-22.5,-22.5,-22.5,0.7,1.4,3.9,11.9,5.40401146131805,12.1535714285714,2.5,11.2,13.9,10.6,NA,NA,-87.9,-87.9,-84
2011,180,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,181,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,182,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,183,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,184,-22.5,-22.5,-22.5,-2,-0.5,1.6,0.2,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-68.4,-68.4,-68.2
2011,185,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,186,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,187,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,188,-22.5,-22.5,-22.5,-3.4,0.5,0.1,-2.3,-22.5,-1.17478510028653,2.19642857142857,25.1,6.9,-5.9,4.5,NA,NA,-70.3,-70.3,-72.6
2011,189,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,190,-22.5,-22.5,-22.5,-22.5,-5.6,-22.5,-22.5,-1.4,0.117478510028653,-32.9464285714286,0.6,-22.5,-22.5,-22.5,NA,NA,-118.1,-118.1,-140.6
2011,191,-22.5,-22.5,-22.5,-22.5,-22.5,0.9,-22.5,-22.5,-0.70487106017192,-0.292857142857143,-22.5,-22.5,-22.5,-22.5,NA,NA,-111.6,-111.6,-134.1
2011,192,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,193,-22.5,-22.5,-22.5,-22.5,-1.8,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-114.3,-114.3,-136.8
2011,194,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-1,6.81375358166189,7.175,2.2,0.9,-1.6,4.7,NA,NA,-135,-135,-157.5
2011,195,-22.5,-22.5,-22.5,0.2,6.8,-2.4,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-62.9,-62.9,-85.4
2011,196,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,197,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,198,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,199,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,200,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,201,-22.5,-22.5,-22.5,-22.5,-22.5,-0.9,2.7,-2.5,-0.469914040114613,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-113.4,-113.4,-110.7
2011,202,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,203,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,204,-22.5,-22.5,-22.5,-22.5,2.5,7.6,3.8,4,0.469914040114613,-2.48928571428571,0.3,-22.5,-22.5,-22.5,NA,NA,-79.9,-79.9,-76.1
2011,205,-22.5,-22.5,-22.5,0.2,1.5,2.2,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-63.6,-63.6,-86.1
2011,206,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,207,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135,-157.5
2011,208,-22.5,2.2,19,16.6,9.6,13,13.7,3.6,12.9226361031519,10.8357142857143,9.8,3.1,5.1,-3.1,NA,NA,37.9,37.9,51.6
2011,209,-22.5,-22.5,-22.5,-22.5,1,5.7,1.6,-1.1,1.87965616045845,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,-83.3,-83.3,-81.7
2012,1,0.7,0,-4.4,2,3.6,6,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,7.9,7.9,-14.6
2012,2,-22.5,9.2,2,1.7,1,4.5,10.5,3.17191977077364,6.44285714285714,-1.6,-1.8,-22.5,-22.5,NA,NA,NA,-4.1,-4.1,6.4
2012,3,6.4,2.5,7.6,14.7,-0.3,-4.5,-3.2,0.469914040114613,-0.585714285714286,-6.9,-2.6,-22.5,-22.5,NA,NA,NA,26.4,26.4,23.2
2012,4,-22.5,-22.5,0,0.1,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-89.9,-89.9,-112.4
2012,5,-22.5,10.9,0.5,1.8,0.2,5.1,19.7,5.16905444126075,6.15,15.9,3.5,15.9,8.3,NA,NA,NA,-4,-4,15.7
2012,6,-22.5,11.9,9.5,10,11.2,11.8,7,1.40974212034384,0.732142857142857,5.3,20.1,8,4.3,NA,NA,NA,31.9,31.9,38.9
2012,7,-22.5,-1.4,13.3,6.8,13.2,13.8,4.3,4.93409742120344,4.1,-0.4,-5.5,-8.2,-1.7,NA,NA,NA,23.2,23.2,27.5
2012,8,-22.5,-22.5,-4.8,2.9,-4,-0.8,0.5,-26.432664756447,-32.9464285714286,1.9,1.1,-1.5,-22.5,NA,NA,NA,-51.7,-51.7,-51.2
2012,9,-22.5,7.6,2.3,9.7,8.9,10.2,8,-9.98567335243553,0.292857142857143,4.4,2.2,-5.3,-3.6,NA,NA,NA,16.2,16.2,24.2
2012,10,-22.5,-22.5,-22.5,-1.1,0.7,2,4.5,4.58166189111748,-6.15,0.6,-22.5,-22.5,-22.5,NA,NA,NA,-65.9,-65.9,-61.4
2012,11,-2.4,-0.7,16.9,19.6,8,13.9,7.9,7.75358166189112,2.63571428571429,22.5,9.1,23.1,9.3,NA,NA,NA,55.3,55.3,63.2
2012,12,0,0.3,0.8,8.9,0.2,-22.5,-22.5,-26.432664756447,0.732142857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-12.3,-12.3,-34.8
2012,13,-22.5,-22.5,-22.5,4.7,2.6,9.9,-1.5,1.29226361031519,-10.3964285714286,-6.7,5.6,2.1,-0.3,NA,NA,NA,-50.3,-50.3,-51.8
2012,14,-22.5,6.3,-0.9,3.5,-2.7,-1.5,1.3,0.822349570200573,-32.9464285714286,1,-1.6,-0.5,1,NA,NA,NA,-17.8,-17.8,-16.5
2012,15,-22.5,2.3,-0.7,4.3,1.5,0.3,-0.7,-0.117478510028653,9.95714285714286,0.1,-2.4,3.1,-4.9,NA,NA,NA,-14.8,-14.8,-15.5
2012,16,-22.5,0.7,3.6,7.4,6,9.1,4.7,3.75931232091691,10.1035714285714,13.8,-0.8,-6,19.1,NA,NA,NA,4.3,4.3,9
2012,17,-22.5,9.2,5.7,16.9,-0.2,11.2,14,10.9255014326648,9.07857142857143,14.8,2,2.7,11.5,NA,NA,NA,20.3,20.3,34.3
2012,18,-22.5,-22.5,0.3,5.2,4.8,14.6,10.4,14.4498567335244,4.97857142857143,6,-1.2,7.8,10.5,NA,NA,NA,-20.1,-20.1,-9.7
2012,19,-22.5,-22.5,2.2,-2.9,0.7,0.3,22.5,13.9799426934097,35.2892857142857,29.5,32.9,3.1,35.1,NA,NA,NA,-44.7,-44.7,-22.2
2012,20,-0.6,-22.5,0.3,0.2,-22.5,2.4,1.7,7.87106017191977,3.66071428571429,-1,-1.8,-10.9,2.4,NA,NA,NA,-42.7,-42.7,-41
2012,21,-22.5,-22.5,-22.5,-22.5,-22.5,0.8,4.7,0.234957020057307,-0.585714285714286,-1.4,-1.2,6,6.1,NA,NA,NA,-111.7,-111.7,-107
2012,22,-22.5,8.7,2.8,12.7,8.3,1.7,12.4,7.87106017191977,5.125,4.6,-1.5,12.2,5.8,NA,NA,NA,11.7,11.7,24.1
2012,23,-22.5,-22.5,-22.5,0,7.5,7,3.5,5.87392550143267,8.63928571428571,10.4,0.4,-4.9,-4.4,NA,NA,NA,-53,-53,-49.5
2012,24,-22.5,-22.5,0,-22.5,0.1,5.4,-5.8,-4.69914040114613,-1.31785714285714,-5.8,-22.5,0.6,-22.5,NA,NA,NA,-62,-62,-67.8
2012,25,-22.5,-22.5,-22.5,-22.5,0.8,-0.5,-3.4,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-89.7,-89.7,-93.1
2012,26,-22.5,-22.5,-22.5,-1.6,-1.6,0,-22.5,-26.432664756447,-32.9464285714286,1.7,-1.4,-1.9,-2.8,NA,NA,NA,-70.7,-70.7,-93.2
2012,27,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135,-157.5
2012,28,-22.5,-22.5,-22.5,-2.9,14.4,-5.9,3.5,-6.69627507163324,-1.61071428571429,5.6,1.9,8,-9.2,NA,NA,NA,-61.9,-61.9,-58.4
2012,29,-0.6,-22.5,-0.9,-3.9,-22.5,0,-22.5,0.70487106017192,-5.27142857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-50.4,-50.4,-72.9
2012,30,-22.5,3.2,2.1,9.8,14.1,9.6,-5.1,-3.99426934097421,0.292857142857143,8,-2.8,-6,-5.4,NA,NA,NA,16.3,16.3,11.2
2012,31,-22.5,-22.5,-22.5,-22.5,-22.5,2.9,-22.5,-0.117478510028653,-0.292857142857143,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-109.6,-109.6,-132.1
2012,32,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135,-157.5
2012,33,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135,-157.5
2012,34,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135,-157.5
2012,35,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135,-157.5
2012,36,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135,-157.5
2012,37,-22.5,-22.5,-22.5,-22.5,0.1,4.2,1.7,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-85.7,-85.7,-84
