overall,expected_draft_value,value_floor_5pct,value_ceiling_95pct,raw_model_output,raw_floor_5pct,raw_ceiling_95pct
47,16.35003869739549,15.036626563387697,17.67764702098281,14.191319953017883,13.051319481529719,15.343642271087907
48,16.202468204665916,14.90638728723821,17.51016458863085,14.06323340125434,12.938275881297676,15.198272781265542
49,16.066945437103353,14.789975772483428,17.349336470945072,13.945603896456582,12.837234343557233,15.058679027528184
50,15.937611731766541,14.685284072064192,17.197775543764642,13.833346303241441,12.74636523648218,14.92712890402076
51,15.809587860417398,14.573643200468437,17.052917873448234,13.722225604779172,12.649464467134063,14.80139699688855
52,15.681912333630471,14.458825464882574,16.915362202406147,13.611407258453669,12.549806279643683,14.682002995734212
53,15.55460309668349,14.343598360865649,16.77421861082394,13.500906840202244,12.449792773215448,14.559494792265541
54,15.427678094854166,14.228809804935018,16.637382406915687,13.390739925962203,12.350159912749133,14.440725265981314
55,15.30115527342022,14.11146548201285,16.490101805810323,13.280922091670858,12.24830872682356,14.312890331040645
56,15.175052577659375,13.99462450745182,16.350208363801194,13.17146891326552,12.14689443146277,14.191467218127963
57,15.049387952849349,13.874394420411909,16.211119610979164,13.062395966683496,12.042538492939249,14.070742550150387
58,14.92417934426786,13.762938678376045,16.07151821009842,12.953718827862097,11.945798410233275,13.949572919762677
59,14.799444697192627,13.652558374307741,15.941912039498291,12.84545307273863,11.849991773898264,13.837078835258472
60,14.675201956901368,13.536459400941148,15.811730509310397,12.73761427725041,11.749221512264285,13.724085356707
61,14.55146906867181,13.423240470314328,15.67346327039616,12.630218017334744,11.650951037251911,13.604073736993534
62,14.428263977781663,13.304063937765818,15.544727610848385,12.52327986892894,11.547509550929524,13.492335228735675
63,14.305604629508652,13.188351982536993,15.415185778271134,12.41681540797031,11.447075208880957,13.379896987614147
64,14.183508969130497,13.077490641622866,15.27939816514651,12.310840210396163,11.35085104767554,13.262037605188642
65,14.061994941924912,12.96476000167431,15.148376668964877,12.205369852143809,11.253004393632253,13.148315062542132
66,13.941080493169618,12.85030519967374,15.0158063488296,12.100419909150556,11.153661221092353,13.033248189360148
67,13.820783568142337,12.735954736906633,14.883041205988446,11.996005957353715,11.054408611729283,12.918012216189815
68,13.70112211212079,12.62240343372843,14.756582368069036,11.892143572690596,10.955849647783788,12.808249917579046
69,13.582114070382696,12.513773785477564,14.628403830901625,11.78884833109851,10.861562525701478,12.696994974045346
70,13.463777388205772,12.405717193520326,14.503330432003501,11.686135808514766,10.767772798479479,12.5884351929815
71,13.34613001086773,12.290985792104905,14.378501137442775,11.584021580876668,10.668189546336858,12.480087286813975
72,13.229189883646303,12.180388538325692,14.25703317534657,11.482521224121534,10.572194604468253,12.374656911629428
73,13.112974951819204,12.06499271109744,14.13462275812234,11.38165031418667,10.472034651593024,12.268408515000973
74,12.997503160664156,11.955133639381753,14.014128639979749,11.281424427009387,10.376680428565576,12.163823405774862
75,12.882792455458869,11.844844706983716,13.89099207281722,11.18185913852699,10.280953099969919,12.056944733811957
76,12.768860781481074,11.737850538017197,13.774271544567458,11.082970024676797,10.188085522527853,11.95563498206553
77,12.655726084008483,11.633418126673954,13.659759824873259,10.984772661396113,10.097441470225199,11.856242406755626
78,12.543406308318815,11.53182628632323,13.541464394821563,10.887282624622243,10.009262944307538,11.753565689720647
79,12.431919399689795,11.429136051428086,13.426677725331686,10.790515490292503,9.920131046431377,11.653934466625643
80,12.321283303399142,11.324130842999672,13.310518906133726,10.694486834344204,9.82898982425321,11.553112260690094
81,12.211515964724569,11.217042900135656,13.192740164475113,10.59921223271465,9.736040854014023,11.450884012948547
82,12.102635328943798,11.110819267065448,13.079010981599238,10.504707261341155,9.643842077523578,11.352170655013563
83,11.994659341334552,11.005878639761047,12.963847487668234,10.410987496161026,9.552756909732238,11.252212360141598
84,11.887605947174547,10.905192128406123,12.855675011168172,10.318068513111575,9.46536418094203,11.158322048776938
85,11.7814930917415,10.802723194477709,12.742764438547331,10.225965888130109,9.376424365352822,11.060319218826692
86,11.67633872031314,10.704754354251468,12.64168721265369,10.134695197153942,9.291390489726696,10.97258736209117
87,11.572160778167175,10.608815137015135,12.532647855818931,10.044272016120377,9.208118263095223,10.877944625829032
88,11.468977210581329,10.508520890724444,12.42901330507395,9.954711920966728,9.121066008057765,10.787993091460885
89,11.36680596283333,10.411307369795372,12.320552842368224,9.866030487630312,9.036687725853232,10.693852817116795
90,11.265664980200883,10.31019336460201,12.211474890375912,9.778243292048424,8.948923945840976,10.599176581470367
91,11.165572207961716,10.213083185461725,12.109714690732945,9.691365910158384,8.864635361062629,10.510851924976047
