overall,raw_model_output,scaled_curve,shift_value,epsilon_added,raw_sum,adjusted_sum,metric
50,8.980756737225212,4.525688793980099,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
51,8.920073616532688,4.495108640510009,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
52,8.859568960616583,4.464618421113671,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
53,8.799250637065231,4.434222100518936,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
54,8.739126513466967,4.403923643453656,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
55,8.679204457410112,4.373727014645676,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
56,8.619492336483011,4.343636178822853,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
57,8.559998018273992,4.313655100713032,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
58,8.500729370371392,4.283787745044068,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
59,8.441694260363537,4.254038076543807,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
60,8.382900555838761,4.2244100599401015,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
61,8.324356124385403,4.194907659960803,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
62,8.266068833591794,4.165534841333762,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
63,8.20804655104626,4.136295568786825,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
64,8.150297144337141,4.107193807047845,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
65,8.092828481052768,4.078233520844673,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
66,8.035648428781471,4.049418674905159,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
67,7.978764855111589,4.020753233957154,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
68,7.922185627631448,3.9922411627285057,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
69,7.865918613929387,3.9638864259470683,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
70,7.809971681593735,3.9356929883406897,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
71,7.754352698212826,3.9076648146372213,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
72,7.699069531374994,3.879805869564514,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
73,7.644130048668568,3.852120117850415,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
74,7.589542117681887,3.824611524222779,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
75,7.535313606003278,3.797284053409453,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
76,7.481452381221078,3.7701416701382904,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
77,7.427966310923619,3.74318833913714,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
78,7.374863262699231,3.716428025133851,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
79,7.322151104136248,3.689864692856275,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
80,7.269837702823006,3.6635023070322634,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
81,7.217930926347836,3.6373448323896658,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
82,7.1664386422990685,3.6113962336563312,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
83,7.1153687182650405,3.585660475560112,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
84,7.064729021834084,3.560141522828859,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
85,7.014527420594528,3.5348433401904202,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
86,6.964771782134708,3.5097698923726464,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
87,6.915469974042959,3.4849251441033906,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
88,6.86662986390761,3.4603130601105003,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
89,6.818259319316998,3.435937605121828,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
90,6.7703662078594515,3.411802743865222,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
91,6.722958397123308,3.3879124410685355,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
92,6.676043754696895,3.364270661459616,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
93,6.629630148168548,3.340881369766315,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
94,6.583725445126603,3.317748530716484,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
95,6.538337513159389,3.294876109037972,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
96,6.493474219855239,3.2722680694586295,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
