Selection,Response,Method,fitted_raw,fitted_adjusted,scaled_value,shift_applied,shift_value
136,TOI_sum_min,BNMR,422.6518235574806,422.6518235574806,1.6980037326291428,FALSE,0
137,TOI_sum_min,BNMR,419.07000429405775,419.07000429405775,1.683613773471501,FALSE,0
138,TOI_sum_min,BNMR,415.4939102468941,415.4939102468941,1.669246815370607,FALSE,0
139,TOI_sum_min,BNMR,411.92176484267213,411.92176484267213,1.6548957209430257,FALSE,0
140,TOI_sum_min,BNMR,408.3518701363684,408.3518701363684,1.6405536686944984,FALSE,0
141,TOI_sum_min,BNMR,404.7826020991054,404.7826020991054,1.626214134088889,FALSE,0
142,TOI_sum_min,BNMR,401.2124060624202,401.2124060624202,1.6118708712455314,FALSE,0
143,TOI_sum_min,BNMR,397.63979232136353,397.63979232136353,1.5975178952746816,FALSE,0
144,TOI_sum_min,BNMR,394.06333189724756,394.06333189724756,1.5831494652543545,FALSE,0
145,TOI_sum_min,BNMR,390.4816524592423,390.4816524592423,1.5687600678453382,FALSE,0
146,TOI_sum_min,BNMR,386.8934344024254,386.8934344024254,1.554344401534759,FALSE,0
147,TOI_sum_min,BNMR,383.2974070783176,383.2974070783176,1.539897361492257,FALSE,0
148,TOI_sum_min,BNMR,379.6923451722911,379.6923451722911,1.5254140250162236,FALSE,0
149,TOI_sum_min,BNMR,376.0770652207176,376.0770652207176,1.5108896375414438,FALSE,0
150,TOI_sum_min,BNMR,372.4504222590834,372.4504222590834,1.4963195991728984,FALSE,0
151,TOI_sum_min,BNMR,368.81130659069834,368.81130659069834,1.4816994517040525,FALSE,0
152,TOI_sum_min,BNMR,365.15864066406573,365.15864066406573,1.4670248660716876,FALSE,0
153,TOI_sum_min,BNMR,361.491376045321,361.491376045321,1.4522916301926747,FALSE,0
154,TOI_sum_min,BNMR,357.8084904705824,357.8084904705824,1.4374956371217926,FALSE,0
155,TOI_sum_min,BNMR,354.1089849613786,354.1089849613786,1.4226328734629585,FALSE,0
156,TOI_sum_min,BNMR,350.39188098472255,350.39188098472255,1.4076994079598237,FALSE,0
157,TOI_sum_min,BNMR,346.65621763776954,346.65621763776954,1.3926913801851384,FALSE,0
158,TOI_sum_min,BNMR,342.9010488352849,342.9010488352849,1.3776049892414015,FALSE,0
159,TOI_sum_min,BNMR,339.1254404766031,339.1254404766031,1.3624364823791197,FALSE,0
160,TOI_sum_min,BNMR,335.3284675669919,335.3284675669919,1.3471821434318876,FALSE,0
161,TOI_sum_min,BNMR,331.50921126679714,331.50921126679714,1.331838280961326,FALSE,0
162,TOI_sum_min,BNMR,327.6667558400258,327.6667558400258,1.316401215998015,FALSE,0
163,TOI_sum_min,BNMR,323.8001854724387,323.8001854724387,1.3008672692581795,FALSE,0
164,TOI_sum_min,BNMR,319.9085809276348,319.9085809276348,1.2852327477095107,FALSE,0
165,TOI_sum_min,BNMR,315.99101600801094,315.99101600801094,1.269493930353069,FALSE,0
166,TOI_sum_min,BNMR,312.04655378597033,312.04655378597033,1.253647053082164,FALSE,0
167,TOI_sum_min,BNMR,308.07424256928624,308.07424256928624,1.2376882924732038,FALSE,0
168,TOI_sum_min,BNMR,304.07311156307725,304.07311156307725,1.2216137483576808,FALSE,0
169,TOI_sum_min,BNMR,300.04216618955843,300.04216618955843,1.2054194250192691,FALSE,0
170,TOI_sum_min,BNMR,295.98038302543023,295.98038302543023,1.189101210854787,FALSE,0
171,TOI_sum_min,BNMR,291.88670431566777,291.88670431566777,1.172654856333343,FALSE,0
172,TOI_sum_min,BNMR,287.76003202139475,287.76003202139475,1.15607595008367,FALSE,0
173,TOI_sum_min,BNMR,283.5992213586496,283.5992213586496,1.1393598929361164,FALSE,0
174,TOI_sum_min,BNMR,279.40307378410876,279.40307378410876,1.1225018697427918,FALSE,0
175,TOI_sum_min,BNMR,275.1703293832147,275.1703293832147,1.1054968187968666,FALSE,0
176,TOI_sum_min,BNMR,270.8996586157746,270.8996586157746,1.088339398670517,FALSE,0
177,TOI_sum_min,BNMR,266.5896533738761,266.5896533738761,1.0710239522901004,FALSE,0
178,TOI_sum_min,BNMR,262.23881730696036,262.23881730696036,1.053544468067135,FALSE,0
179,TOI_sum_min,BNMR,257.84555536914104,257.84555536914104,1.0358945379046542,FALSE,0
180,TOI_sum_min,BNMR,253.4081625443078,253.4081625443078,1.0180673119003072,FALSE,0
181,TOI_sum_min,BNMR,248.92481170528995,248.92481170528995,1.0000554495705498,FALSE,0
182,TOI_sum_min,BNMR,244.39354056434166,244.39354056434166,0.9818510674242166,FALSE,0
183,TOI_sum_min,BNMR,239.81223767348993,239.81223767348993,0.9634456827189192,FALSE,0
184,TOI_sum_min,BNMR,235.1786274348226,235.1786274348226,0.9448301532398757,FALSE,0
185,TOI_sum_min,BNMR,230.4902540826469,230.4902540826469,0.9259946129482327,FALSE,0
186,TOI_sum_min,BNMR,225.74446460158552,225.74446460158552,0.906928403354514,FALSE,0
187,TOI_sum_min,BNMR,220.9383905470915,220.9383905470915,0.8876200004825386,FALSE,0
188,TOI_sum_min,BNMR,216.06892873760412,216.06892873760412,0.868056937300155,FALSE,0
189,TOI_sum_min,BNMR,211.13272079053397,211.13272079053397,0.8482257215050601,FALSE,0
190,TOI_sum_min,BNMR,206.1261314775637,206.1261314775637,0.8281117485672181,FALSE,0
191,TOI_sum_min,BNMR,201.04522587824846,201.04522587824846,0.8076992099434489,FALSE,0
192,TOI_sum_min,BNMR,195.88574531467293,195.88574531467293,0.7869709963949102,FALSE,0
193,TOI_sum_min,BNMR,190.64308205386763,190.64308205386763,0.7659085963540538,FALSE,0
194,TOI_sum_min,BNMR,185.3122527688451,185.3122527688451,0.7444919893043366,FALSE,0
195,TOI_sum_min,BNMR,179.88787075337885,179.88787075337885,0.7226995341530922,FALSE,0
196,TOI_sum_min,BNMR,174.36411689004646,174.36411689004646,0.7005078525956424,FALSE,0
197,TOI_sum_min,BNMR,168.73470937546767,168.73470937546767,0.6778917074864392,FALSE,0
198,TOI_sum_min,BNMR,162.99287221112417,162.99287221112417,0.6548238762509303,FALSE,0
199,TOI_sum_min,BNMR,157.13130247249876,157.13130247249876,0.6312750193893242,FALSE,0
200,TOI_sum_min,BNMR,151.14213637352734,151.14213637352734,0.607213544140522,FALSE,0
201,TOI_sum_min,BNMR,145.0169141474151,145.0169141474151,0.5826054633907957,FALSE,0
202,TOI_sum_min,BNMR,138.7465437686515,138.7465437686515,0.5574142499269792,FALSE,0
203,TOI_sum_min,BNMR,132.3212635445061,132.3212635445061,0.5316006861478008,FALSE,0
204,TOI_sum_min,BNMR,125.7306036073101,125.7306036073101,0.505122709359121,FALSE,0
205,TOI_sum_min,BNMR,118.96334634132133,118.96334634132133,0.4779352527888599,FALSE,0
206,TOI_sum_min,BNMR,112.0074857799195,112.0074857799195,0.4499900824652263,FALSE,0
207,TOI_sum_min,BNMR,104.85018601006533,104.85018601006533,0.4212356301066284,FALSE,0
208,TOI_sum_min,BNMR,97.47773862146197,97.47773862146197,0.39161682217367744,FALSE,0
209,TOI_sum_min,BNMR,89.87551923745526,89.87551923745526,0.36107490523207597,FALSE,0
210,TOI_sum_min,BNMR,82.0279431634136,82.0279431634136,0.3295472677699802,FALSE,0
211,TOI_sum_min,BNMR,73.91842018602411,73.91842018602411,0.2969672586041699,FALSE,0
212,TOI_sum_min,BNMR,65.52930855359782,65.52930855359782,0.26326400199592026,FALSE,0
213,TOI_sum_min,BNMR,56.84186816302031,56.84186816302031,0.2283622095795731,FALSE,0
214,TOI_sum_min,BNMR,47.836212973419215,47.836212973419215,0.19218198918444207,FALSE,0
215,TOI_sum_min,BNMR,38.49126265990511,38.49126265990511,0.15463865060371357,FALSE,0
216,TOI_sum_min,BNMR,28.78469351292352,28.78469351292352,0.11564250833258931,FALSE,0
217,TOI_sum_min,BNMR,18.692888579860618,18.692888579860618,0.07509868126218386,FALSE,0
218,TOI_sum_min,BNMR,18.692888579860618,18.692888579860618,0.07509868126218386,FALSE,0
219,TOI_sum_min,BNMR,18.692888579860618,18.692888579860618,0.07509868126218386,FALSE,0
220,TOI_sum_min,BNMR,18.692888579860618,18.692888579860618,0.07509868126218386,FALSE,0
221,TOI_sum_min,BNMR,18.692888579860618,18.692888579860618,0.07509868126218386,FALSE,0
222,TOI_sum_min,BNMR,18.692888579860618,18.692888579860618,0.07509868126218386,FALSE,0
223,TOI_sum_min,BNMR,18.692888579860618,18.692888579860618,0.07509868126218386,FALSE,0
224,TOI_sum_min,BNMR,18.692888579860618,18.692888579860618,0.07509868126218386,FALSE,0
1,PS_sum,Loess,36.99855625321321,54.855398957713156,32.584909071286205,TRUE,17.856842694499942
2,PS_sum,Loess,34.551333736042125,52.40817644054207,31.131223113032657,TRUE,17.856842694499942
3,PS_sum,Loess,32.15063781743827,50.00748052193821,29.705174634635522,TRUE,17.856842694499942
4,PS_sum,Loess,29.788454168554622,47.64529687305457,28.302003007574925,TRUE,17.856842694499942
5,PS_sum,Loess,27.457288797913126,45.31413150241307,26.917256691336462,TRUE,17.856842694499942
6,PS_sum,Loess,25.151385521762027,43.00822822626197,25.54751642860523,TRUE,17.856842694499942
7,PS_sum,Loess,22.870793384924564,40.72763608942451,24.192811352723364,TRUE,17.856842694499942
8,PS_sum,Loess,20.619874206410543,38.47671691091049,22.85573244796078,TRUE,17.856842694499942
9,PS_sum,Loess,18.406276569191487,36.26311927369143,21.540823084439417,TRUE,17.856842694499942
10,PS_sum,Loess,16.255555649778774,34.11239835427872,20.263263410672387,TRUE,17.856842694499942
11,PS_sum,Loess,14.26802997604729,32.124872680547234,19.082644099065305,TRUE,17.856842694499942
12,PS_sum,Loess,12.753224182420992,30.610066886920933,18.182827308305637,TRUE,17.856842694499942
13,PS_sum,Loess,11.328615144884493,29.185457849384434,17.33658870951167,TRUE,17.856842694499942
14,PS_sum,Loess,9.970357666687773,27.827200371187715,16.52976390715169,TRUE,17.856842694499942
15,PS_sum,Loess,8.691062001592423,26.547904706092368,15.769843576346018,TRUE,17.856842694499942
16,PS_sum,Loess,7.5167254513031745,25.373568155803117,15.072270494437321,TRUE,17.856842694499942
17,PS_sum,Loess,6.486873784515795,24.343716489015737,14.460523545972901,TRUE,17.856842694499942
18,PS_sum,Loess,5.5661459755169505,23.422988680016893,13.913597764633499,TRUE,17.856842694499942
19,PS_sum,Loess,4.690289126954683,22.547131831454628,13.393325989892324,TRUE,17.856842694499942
20,PS_sum,Loess,3.8514512147608104,21.708293919260754,12.895044004641324,TRUE,17.856842694499942
21,PS_sum,Loess,3.0414633581101223,20.898306062610065,12.41389937422573,TRUE,17.856842694499942
22,PS_sum,Loess,2.222084241601272,20.078926946101216,11.927176198136287,TRUE,17.856842694499942
23,PS_sum,Loess,1.3933541287246252,19.250196833224567,11.434898393474997,TRUE,17.856842694499942
24,PS_sum,Loess,0.576761254594828,18.43360395909477,10.949830286098882,TRUE,17.856842694499942
25,PS_sum,Loess,-0.1878923914264398,17.668950313073502,10.495614839669663,TRUE,17.856842694499942
26,PS_sum,Loess,-0.8768942921482126,16.97994841235173,10.086337636120943,TRUE,17.856842694499942
27,PS_sum,Loess,-1.5013002786301126,16.35554242586983,9.715431350145995,TRUE,17.856842694499942
28,PS_sum,Loess,-2.0862870374808993,15.770555667019044,9.367940661768108,TRUE,17.856842694499942
29,PS_sum,Loess,-2.635095078516087,15.221747625983856,9.041940660774443,TRUE,17.856842694499942
30,PS_sum,Loess,-3.1183436047767956,14.738499099723148,8.754883970161783,TRUE,17.856842694499942
31,PS_sum,Loess,-3.5456305512990207,14.311212153200923,8.50106927617866,TRUE,17.856842694499942
32,PS_sum,Loess,-3.9676620274065657,13.889180677093378,8.25037640846684,TRUE,17.856842694499942
33,PS_sum,Loess,-4.3917166006434885,13.465126103856456,7.998481791478638,TRUE,17.856842694499942
34,PS_sum,Loess,-4.80277163628389,13.054071068216054,7.754309089900766,TRUE,17.856842694499942
35,PS_sum,Loess,-5.211907492110079,12.644935212389864,7.511276409194599,TRUE,17.856842694499942
36,PS_sum,Loess,-5.611927707517783,12.24491499698216,7.273658552185037,TRUE,17.856842694499942
37,PS_sum,Loess,-5.981882147181013,11.87496055731893,7.0539002055865945,TRUE,17.856842694499942
38,PS_sum,Loess,-6.294941785950516,11.561900918549426,6.867938202629371,TRUE,17.856842694499942
39,PS_sum,Loess,-6.53749187033925,11.319350834160694,6.723859905958294,TRUE,17.856842694499942
40,PS_sum,Loess,-6.706425136172727,11.150417568327217,6.623511075927129,TRUE,17.856842694499942
41,PS_sum,Loess,-6.856197362023105,11.000645342476838,6.534544183816823,TRUE,17.856842694499942
42,PS_sum,Loess,-7.049591064347322,10.807251640152622,6.419665496851993,TRUE,17.856842694499942
43,PS_sum,Loess,-7.2713278376767585,10.585514866823186,6.287950611280384,TRUE,17.856842694499942
44,PS_sum,Loess,-7.49301495806552,10.363827746434424,6.156265220281558,TRUE,17.856842694499942
45,PS_sum,Loess,-7.71646404101291,10.140378663487034,6.023533197759659,TRUE,17.856842694499942
46,PS_sum,Loess,-7.906855585892958,9.949987118606984,5.910437836213923,TRUE,17.856842694499942
47,PS_sum,Loess,-8.044902886368908,9.811939818131036,5.828435721216766,TRUE,17.856842694499942
48,PS_sum,Loess,-8.107366296036652,9.749476408463291,5.7913315425401155,TRUE,17.856842694499942
49,PS_sum,Loess,-8.097133988882494,9.75970871561745,5.797409682605503,TRUE,17.856842694499942
50,PS_sum,Loess,-8.047664496441804,9.809178208058139,5.826795284453466,TRUE,17.856842694499942
51,PS_sum,Loess,-8.00012780089435,9.856714903605592,5.855032776685676,TRUE,17.856842694499942
52,PS_sum,Loess,-7.991823122115801,9.865019582384143,5.859965877310356,TRUE,17.856842694499942
53,PS_sum,Loess,-8.058002435455025,9.798840269044918,5.820654397519256,TRUE,17.856842694499942
54,PS_sum,Loess,-8.210929841139725,9.645912863360218,5.729813282452624,TRUE,17.856842694499942
55,PS_sum,Loess,-8.43528122714334,9.421561477356603,5.596545278721937,TRUE,17.856842694499942
56,PS_sum,Loess,-8.671664788133159,9.185177916366785,5.456129987116133,TRUE,17.856842694499942
57,PS_sum,Loess,-8.85195167675758,9.004891027742364,5.3490369391355586,TRUE,17.856842694499942
58,PS_sum,Loess,-8.975441862463406,8.881400842036538,5.275681963164597,TRUE,17.856842694499942
59,PS_sum,Loess,-9.091112633430106,8.765730071069838,5.2069718338834114,TRUE,17.856842694499942
60,PS_sum,Loess,-9.2345783126459,8.622264391854044,5.12175112268777,TRUE,17.856842694499942
61,PS_sum,Loess,-9.456558216555107,8.400284487944836,4.989891813996746,TRUE,17.856842694499942
62,PS_sum,Loess,-9.781004046852749,8.075838657647195,4.797166246784002,TRUE,17.856842694499942
63,PS_sum,Loess,-10.188764835443488,7.668077869056455,4.554950376121796,TRUE,17.856842694499942
64,PS_sum,Loess,-10.64048986746181,7.216352837038133,4.286619102022636,TRUE,17.856842694499942
65,PS_sum,Loess,-11.089774128948571,6.767068575551371,4.019737681307937,TRUE,17.856842694499942
66,PS_sum,Loess,-11.481331503361762,6.37551120113818,3.7871468755919686,TRUE,17.856842694499942
67,PS_sum,Loess,-11.807281549209664,6.049561155290278,3.593527782347874,TRUE,17.856842694499942
68,PS_sum,Loess,-12.070624107921994,5.786218596577949,3.4370984519030077,TRUE,17.856842694499942
69,PS_sum,Loess,-12.281223886006115,5.575618818493827,3.311999104351197,TRUE,17.856842694499942
70,PS_sum,Loess,-12.461829862037833,5.395012842462109,3.204716513785024,TRUE,17.856842694499942
71,PS_sum,Loess,-12.634130923177338,5.222711781322604,3.102367164098498,TRUE,17.856842694499942
72,PS_sum,Loess,-12.83786766646133,5.0189750380386124,2.9813445595686043,TRUE,17.856842694499942
73,PS_sum,Loess,-13.072167728136703,4.784674976363239,2.8421668970203076,TRUE,17.856842694499942
74,PS_sum,Loess,-13.304837242329754,4.552005462170189,2.7039578035182203,TRUE,17.856842694499942
75,PS_sum,Loess,-13.507494868120888,4.349347836379054,2.5835762105578364,TRUE,17.856842694499942
76,PS_sum,Loess,-13.639689138104444,4.217153566395498,2.505050881255614,TRUE,17.856842694499942
77,PS_sum,Loess,-13.675693422862924,4.181149281637018,2.483663809657864,TRUE,17.856842694499942
78,PS_sum,Loess,-13.661657867209898,4.195184837290044,2.4920011349423152,TRUE,17.856842694499942
79,PS_sum,Loess,-13.638804118199564,4.218038586300378,2.505576596019789,TRUE,17.856842694499942
80,PS_sum,Loess,-13.612035559250728,4.244807145249214,2.5214775114427104,TRUE,17.856842694499942
81,PS_sum,Loess,-13.596701107215367,4.2601415972845755,2.530586400170608,TRUE,17.856842694499942
82,PS_sum,Loess,-13.603906476004168,4.252936228495774,2.526306305753846,TRUE,17.856842694499942
83,PS_sum,Loess,-13.633471605213092,4.22337109928685,2.508744186705249,TRUE,17.856842694499942
84,PS_sum,Loess,-13.694622629763371,4.162220074736571,2.472419583977943,TRUE,17.856842694499942
85,PS_sum,Loess,-13.788837366003515,4.068005338496428,2.4164546530524222,TRUE,17.856842694499942
86,PS_sum,Loess,-13.89657238791047,3.9602703165894715,2.3524584747484893,TRUE,17.856842694499942
87,PS_sum,Loess,-13.982708079704791,3.8741346247951514,2.3012926143548045,TRUE,17.856842694499942
88,PS_sum,Loess,-14.017616039701013,3.8392266647989297,2.280556775696191,TRUE,17.856842694499942
89,PS_sum,Loess,-13.99424499290005,3.862597711599892,2.294439519225177,TRUE,17.856842694499942
90,PS_sum,Loess,-13.91703136077187,3.9398113437280715,2.34030554571967,TRUE,17.856842694499942
91,PS_sum,Loess,-13.820023585170269,4.036819119329674,2.3979295828654523,TRUE,17.856842694499942
92,PS_sum,Loess,-13.737664526904029,4.119178177595914,2.446852067721883,TRUE,17.856842694499942
93,PS_sum,Loess,-13.67862599196569,4.178216712534252,2.4819218207310754,TRUE,17.856842694499942
94,PS_sum,Loess,-13.633649254975614,4.223193449524328,2.5086386601487334,TRUE,17.856842694499942
95,PS_sum,Loess,-13.563933338714378,4.292909365785564,2.5500509337873773,TRUE,17.856842694499942
96,PS_sum,Loess,-13.454407067481418,4.402435637018525,2.6151111403824334,TRUE,17.856842694499942
97,PS_sum,Loess,-13.329710524225696,4.527132180274246,2.6891827103772785,TRUE,17.856842694499942
98,PS_sum,Loess,-13.22846625212285,4.6283764523770925,2.749323288390446,TRUE,17.856842694499942
99,PS_sum,Loess,-13.160953853237835,4.695888851262107,2.7894266404879935,TRUE,17.856842694499942
100,PS_sum,Loess,-13.123029765946637,4.733812938553306,2.811954102861348,TRUE,17.856842694499942
101,PS_sum,Loess,-13.11438621440999,4.742456490089952,2.817088498859301,TRUE,17.856842694499942
102,PS_sum,Loess,-13.138788405693953,4.718054298805989,2.8025932404301166,TRUE,17.856842694499942
103,PS_sum,Loess,-13.189167675303471,4.667675029196471,2.772667217641194,TRUE,17.856842694499942
104,PS_sum,Loess,-13.272766412093196,4.584076292406746,2.7230083456153524,TRUE,17.856842694499942
105,PS_sum,Loess,-13.379682526282917,4.477160178217026,2.6594986104694476,TRUE,17.856842694499942
106,PS_sum,Loess,-13.49712123169728,4.359721472802662,2.589738302275781,TRUE,17.856842694499942
107,PS_sum,Loess,-13.614308939157361,4.242533765342581,2.5201270905370268,TRUE,17.856842694499942
108,PS_sum,Loess,-13.725591930041245,4.131250774458697,2.4540233667827343,TRUE,17.856842694499942
109,PS_sum,Loess,-13.831510947430877,4.025331757069066,2.3911059217155373,TRUE,17.856842694499942
110,PS_sum,Loess,-13.928806908740317,3.9280357957596257,2.333310698045476,TRUE,17.856842694499942
111,PS_sum,Loess,-13.99934039292538,3.857502311574563,2.2914127771056787,TRUE,17.856842694499942
112,PS_sum,Loess,-14.03161887865839,3.825223825841552,2.272238884607335,TRUE,17.856842694499942
113,PS_sum,Loess,-14.025749351496303,3.831093353003639,2.27572546956528,TRUE,17.856842694499942
114,PS_sum,Loess,-13.987018425405982,3.8698242790939608,2.2987322059828337,TRUE,17.856842694499942
115,PS_sum,Loess,-13.939340131539355,3.9175025729605872,2.3270538096870697,TRUE,17.856842694499942
116,PS_sum,Loess,-13.92463242605485,3.9322102784450914,2.33579040179953,TRUE,17.856842694499942
117,PS_sum,Loess,-13.948373575655618,3.9084691288443247,2.321687811795852,TRUE,17.856842694499942
118,PS_sum,Loess,-14.006737029154976,3.850105675344966,2.28701906703239,TRUE,17.856842694499942
119,PS_sum,Loess,-14.09065926058526,3.7661834439146817,2.2371680344599483,TRUE,17.856842694499942
120,PS_sum,Loess,-14.183448259388749,3.6733944451111933,2.1820500124187974,TRUE,17.856842694499942
121,PS_sum,Loess,-14.27513123442017,3.581711470079772,2.127588984670428,TRUE,17.856842694499942
122,PS_sum,Loess,-14.359732994425208,3.497109710074734,2.0773343021885813,TRUE,17.856842694499942
123,PS_sum,Loess,-14.443686365758603,3.413156338741339,2.0274647720583667,TRUE,17.856842694499942
124,PS_sum,Loess,-14.53910471123888,3.317737993261063,1.9707848796451481,TRUE,17.856842694499942
125,PS_sum,Loess,-14.648481988575348,3.208360715924594,1.9058131776031826,TRUE,17.856842694499942
126,PS_sum,Loess,-14.771054215339454,3.085788489160488,1.83300348266591,TRUE,17.856842694499942
127,PS_sum,Loess,-14.90664131254129,2.950201391958653,1.752462764386434,TRUE,17.856842694499942
128,PS_sum,Loess,-15.034274859288086,2.8225678452118563,1.6766465713733059,TRUE,17.856842694499942
129,PS_sum,Loess,-15.126181128432632,2.73066157606731,1.6220529036567553,TRUE,17.856842694499942
130,PS_sum,Loess,-15.149124635181868,2.707718069318074,1.6084241251699445,TRUE,17.856842694499942
131,PS_sum,Loess,-15.105534287757882,2.7513084167420603,1.6343174289136895,TRUE,17.856842694499942
132,PS_sum,Loess,-15.024763299644432,2.8320794048555102,1.6822965768787528,TRUE,17.856842694499942
133,PS_sum,Loess,-14.941862033734264,2.9149806707656785,1.7315411410037855,TRUE,17.856842694499942
134,PS_sum,Loess,-14.881598931546547,2.9752437729533954,1.767338304864614,TRUE,17.856842694499942
135,PS_sum,Loess,-14.867214697415012,2.9896280070849306,1.7758827502636436,TRUE,17.856842694499942
136,PS_sum,Loess,-14.897537659483095,2.9593050450168468,1.7578704674157466,TRUE,17.856842694499942
137,PS_sum,Loess,-14.949616745277668,2.9072259592222744,1.7269347289583519,TRUE,17.856842694499942
138,PS_sum,Loess,-14.988806336487663,2.8680363680122793,1.7036555387531551,TRUE,17.856842694499942
139,PS_sum,Loess,-14.981963902032918,2.874878802467024,1.7077200448686964,TRUE,17.856842694499942
140,PS_sum,Loess,-14.926492101239331,2.930350603260611,1.7406711056434605,TRUE,17.856842694499942
141,PS_sum,Loess,-14.840539124196683,3.0163035803032594,1.791728430803015,TRUE,17.856842694499942
142,PS_sum,Loess,-14.740210748910144,3.1166319555897983,1.8513249527151405,TRUE,17.856842694499942
143,PS_sum,Loess,-14.674686955887546,3.182155748612396,1.8902470438532073,TRUE,17.856842694499942
144,PS_sum,Loess,-14.674244320297527,3.1825983842024153,1.8905099758658541,TRUE,17.856842694499942
145,PS_sum,Loess,-14.738021190255818,3.1188215142441242,1.8526255825713278,TRUE,17.856842694499942
146,PS_sum,Loess,-14.848828086084398,3.0080146184155447,1.7868046662413033,TRUE,17.856842694499942
147,PS_sum,Loess,-14.970194499167164,2.8866482053327784,1.7147112422620392,TRUE,17.856842694499942
148,PS_sum,Loess,-15.059615957807608,2.797226746692334,1.6615935883175872,TRUE,17.856842694499942
149,PS_sum,Loess,-15.107482423672277,2.7493602808276654,1.6331602076950817,TRUE,17.856842694499942
150,PS_sum,Loess,-15.11980558834811,2.737037116151833,1.6258400676895002,TRUE,17.856842694499942
151,PS_sum,Loess,-15.119706789150047,2.737135915349895,1.6258987558577815,TRUE,17.856842694499942
152,PS_sum,Loess,-15.126004853130256,2.730837851369686,1.6221576137638474,TRUE,17.856842694499942
153,PS_sum,Loess,-15.152969147033565,2.7038735574663777,1.606140428915952,TRUE,17.856842694499942
154,PS_sum,Loess,-15.21809855945015,2.6387441450497926,1.5674526056244522,TRUE,17.856842694499942
155,PS_sum,Loess,-15.31839197426735,2.5384507302325927,1.5078768507423026,TRUE,17.856842694499942
156,PS_sum,Loess,-15.43292197830833,2.4239207261916116,1.4398443536951788,TRUE,17.856842694499942
157,PS_sum,Loess,-15.52297618064836,2.333866523851582,1.3863508407412555,TRUE,17.856842694499942
158,PS_sum,Loess,-15.572486439090362,2.2843562654095804,1.356941023292436,TRUE,17.856842694499942
159,PS_sum,Loess,-15.583759454510535,2.2730832499894076,1.3502446872998983,TRUE,17.856842694499942
160,PS_sum,Loess,-15.567890356568936,2.288952347931006,1.3596711635136423,TRUE,17.856842694499942
161,PS_sum,Loess,-15.535781213348459,2.3210614911514833,1.3787444640834314,TRUE,17.856842694499942
162,PS_sum,Loess,-15.499285608878049,2.3575570956218934,1.4004233867740983,TRUE,17.856842694499942
163,PS_sum,Loess,-15.486857270133042,2.3699854343669005,1.4078060017146146,TRUE,17.856842694499942
164,PS_sum,Loess,-15.514846189403082,2.3419965150968602,1.3911801744169061,TRUE,17.856842694499942
165,PS_sum,Loess,-15.577345639264845,2.2794970652350974,1.3540545873380323,TRUE,17.856842694499942
166,PS_sum,Loess,-15.664722172371938,2.192120532128004,1.3021516490610965,TRUE,17.856842694499942
167,PS_sum,Loess,-15.758345780616308,2.0984969238836344,1.2465378568084826,TRUE,17.856842694499942
168,PS_sum,Loess,-15.847937921790464,2.008904782709478,1.193318814943302,TRUE,17.856842694499942
169,PS_sum,Loess,-15.91239539244836,1.9444473120515822,1.155030134881532,TRUE,17.856842694499942
170,PS_sum,Loess,-15.943771513734603,1.913071190765339,1.1363922600588547,TRUE,17.856842694499942
171,PS_sum,Loess,-15.951373797452693,1.9054689070472497,1.1318763923704431,TRUE,17.856842694499942
172,PS_sum,Loess,-15.938710125013246,1.918132579486696,1.1393987989664833,TRUE,17.856842694499942
173,PS_sum,Loess,-15.92089157688243,1.9359511276175114,1.1499832770972969,TRUE,17.856842694499942
174,PS_sum,Loess,-15.923219331033273,1.933623373466669,1.1486005570954974,TRUE,17.856842694499942
175,PS_sum,Loess,-15.94463808686552,1.9122046176344218,1.1358775029481403,TRUE,17.856842694499942
176,PS_sum,Loess,-15.975570107821186,1.8812725966787562,1.1175034302154188,TRUE,17.856842694499942
177,PS_sum,Loess,-16.013746095541045,1.8430966089588976,1.0948263353041763,TRUE,17.856842694499942
178,PS_sum,Loess,-16.06670488001373,1.7901378244862114,1.063368042969112,TRUE,17.856842694499942
179,PS_sum,Loess,-16.122825626625822,1.7340170778741202,1.0300314988893327,TRUE,17.856842694499942
180,PS_sum,Loess,-16.17431877400625,1.6825239304936934,0.9994438164174759,TRUE,17.856842694499942
181,PS_sum,Loess,-16.228340698421196,1.6285020060787465,0.9673540034115781,TRUE,17.856842694499942
182,PS_sum,Loess,-16.287440447534493,1.569402256965449,0.9322478882873921,TRUE,17.856842694499942
183,PS_sum,Loess,-16.3669751466124,1.4898675578875418,0.8850031140863414,TRUE,17.856842694499942
184,PS_sum,Loess,-16.462426948417736,1.3944157560822061,0.8283033481268421,TRUE,17.856842694499942
185,PS_sum,Loess,-16.55531662281116,1.3015260816887837,0.7731255233132016,TRUE,17.856842694499942
186,PS_sum,Loess,-16.635646075913286,1.2211966285866565,0.7254086536009466,TRUE,17.856842694499942
187,PS_sum,Loess,-16.706340766265402,1.15050193823454,0.6834149738407789,TRUE,17.856842694499942
188,PS_sum,Loess,-16.765601857030124,1.0912408474698188,0.6482130194165251,TRUE,17.856842694499942
189,PS_sum,Loess,-16.79955438780812,1.0572883166918237,0.6280447196837335,TRUE,17.856842694499942
190,PS_sum,Loess,-16.815126024420827,1.0417166800791149,0.6187949398488011,TRUE,17.856842694499942
191,PS_sum,Loess,-16.818050051870348,1.0387926526295947,0.6170580247889361,TRUE,17.856842694499942
