Name,Position,Year,Selection,GPYr1,PSYr1,TOIYr1,GPYr2,PSYr2,TOIYr2,GPYr3,PSYr3,TOIYr3,GPYr4,PSYr4,TOIYr4,GPYr5,PSYr5,TOIYr5,GPYr6,PSYr6,TOIYr6,GPYr7,PSYr7,TOIYr7
Lukas Sedlak,C,2011,158,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,62,1.6,602:50,53,0.3,498:13
Reece Scarlett,D,2011,159,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Josh Manson,D,2011,160,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,28,0.7,516:09,71,5.0,1333:33,82,5.3,1527:19,80,8.6,1628:17
Steve Michalek,G,2011,161,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Ryan Tesink,C,2011,162,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Matt Mahalak,G,2011,163,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Laurent Brossoit,G,2011,164,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Matej Stransky,RW,2011,165,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Daniil Sobchenko,C,2011,166,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Nathan Lieuwen,G,2011,167,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Daniel Pribyl,C,2011,168,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Sam Jardine,D,2011,169,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Chase Balisy,C,2011,170,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,8,-0.2,78:32
Max McCormick,LW,2011,171,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,20,0.1,209:10,7,-0.2,47:19,30,0.2,250:32
Peter Ceresnak,D,2011,172,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Dennis Robertson,D,2011,173,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Josh Archibald,W,2011,174,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,1,0.0,5:02,10,0.6,108:39,39,0.9,470:37
Richard Nedomlel,D,2011,175,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Petr Placek,RW,2011,176,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Travis Boyd,C,2011,177,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,8,0.1,70:36
Adam Wilcox,G,2011,178,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Dylan Demelo,D,2011,179,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,45,1.2,612:49,25,1.6,397:19,63,3.0,894:58
Pathrik Westerholm,C,2011,180,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Lars Volden,G,2011,181,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Frans Tuohimaa,G,2011,182,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Dillon Donnelly,D,2011,183,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Iiro Pakarinen,RW,2011,184,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,17,0.0,172:18,63,0.5,677:16,14,0.5,124:56,40,-0.2,407:44
Mitchell Theoret,C,2011,185,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Jordan Fransoo,D,2011,186,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Aaron Harstad,D,2011,187,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Anton Forsberg,G,2011,188,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Patrick Daly,D,2011,189,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Garret Sparks,G,2011,190,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Tyler Graovac,C,2011,191,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,3,0.0,27:40,2,-0.1,23:13,52,1.1,511:43,5,-0.2,33:42
Teemu Eronen,D,2011,192,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Brody Sutter,C,2011,193,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,4,-0.1,29:45,8,-0.3,71:44,0,N/A,0:00,0,N/A,0:00
Colin Blackwell,C,2011,194,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Jyrki Jokipakka,D,2011,195,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,51,1.3,842:03,18,1.1,322:17,3,0.0,43:23,0,N/A,0:00
Zac Larraza,LW,2011,196,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Brad Navin,C,2011,197,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Colin Sullivan,D,2011,198,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Alex Broadhurst,C,2011,199,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,2,0.0,20:05
Michael Schumacher,LW,2011,200,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Matthew Peca,C,2011,201,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,10,0.0,114:27,10,0.7,136:42
Brent Andrews,LW,2011,202,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Max Everson,D,2011,203,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Ryan Dzingel,C,2011,204,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,30,0.9,323:56,81,3.5,1165:26,79,3.7,1303:07
Alexei Marchenko,D,2011,205,0,N/A,0:00,0,N/A,0:00,1,0.2,13:21,13,0.6,200:36,66,2.3,1110:51,11,0.5,155:35,0,N/A,0:00
Derek Mathers,RW,2011,206,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Garrett Haar,D,2011,207,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Ondrej Palat,LW,2011,208,0,N/A,0:00,14,0.5,164:16,81,7.9,1460:48,75,7.8,1307:21,62,5.1,1110:59,75,5.6,1434:00,56,3.4,951:47
Scott Wilson,C/LW,2011,209,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,1,0.0,4:21,24,0.8,256:27,78,2.0,853:40,49,0.5,684:07
Henrik Tommernes,D,2011,210,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
Johan Mattsson,G,2011,211,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00,0,N/A,0:00
