overall,expected_draft_value,value_floor_5pct,value_ceiling_95pct,raw_model_output,raw_floor_5pct,raw_ceiling_95pct
115,9.489910661685464,8.752598733215104,10.229990896758197,5.742264326894321,5.296123142263078,6.190080590334564
116,9.432678229927715,8.694576500508377,10.172465483920979,5.707633468613347,5.261014382137046,6.155272451691206
117,9.376165040560933,8.638001198967013,10.115967375304594,5.6734378177933555,5.226781147767844,6.121085926105175
118,9.320357792999307,8.58622840665453,10.059818974529616,5.639669326362862,5.195453870936887,6.087111005763295
119,9.265243186657033,8.531539613527986,10.00273766289606,5.606319946250378,5.1623621467840595,6.0525715889857405
120,9.210807920948316,8.481359994703313,9.949620442354293,5.573381629384425,5.131998885696953,6.020430810053836
121,9.157038695287348,8.43119157947368,9.89656022582268,5.540846327693516,5.101642403810033,5.9883245237642395
122,9.103922209088328,8.377544097684998,9.843750260881757,5.508705993106169,5.06918076830206,5.956369662586342
123,9.051445161765447,8.327775381165011,9.7879215291098,5.476952577550894,5.039066140709004,5.922588171242679
124,8.999594252732905,8.279559513642054,9.739496522966578,5.445578032956212,5.009891128852974,5.893286611384109
125,8.948356181404902,8.230320385354627,9.687909302814349,5.414574311250638,4.980096950600715,5.86207162269093
126,8.897717647195629,8.179101409122332,9.634692189322934,5.383933364362685,4.949104783175345,5.829870399383758
127,8.847665349519293,8.131187343343855,9.585769414469638,5.353647144220873,4.920112388991168,5.800267643907147
128,8.79818598779008,8.082859482826478,9.53758329136383,5.323707602753715,4.890869611125567,5.771110630145262
129,8.749266261422186,8.033513162857876,9.488267072669704,5.294106691889724,4.861010572097597,5.741269805142775
130,8.700892869829817,7.982576870451323,9.443498573669565,5.264836363557422,4.830189454253854,5.714180766695343
131,8.653052512427166,7.9337502635917625,9.395301561897497,5.235888569685322,4.800644889213328,5.685017164293999
132,8.60573188862843,7.884972664810652,9.34757453080339,5.207255262201939,4.77112997854476,5.6561379432085195
133,8.558917697847802,7.837252191602376,9.30217318282632,5.178928393035789,4.742254725580289,5.628665973221044
134,8.512596639499481,7.79062398012201,9.255687243110852,5.150899914115387,4.7140403909088775,5.600537725986008
135,8.466755412997669,7.740783240172569,9.211983154628859,5.12316177736925,4.683882182550479,5.574092753301196
136,8.421380717756556,7.694234063216286,9.17160735184461,5.095705934725894,4.6557156709982115,5.549661698019108
137,8.37645925319034,7.6453789163111106,9.129846975345227,5.068524338113834,4.626153836618524,5.524392848943611
138,8.331977718713219,7.5984772379760965,9.087303215045154,5.041608939461585,4.5977740294764,5.498649980984972
139,8.28792281373939,7.550595985724,9.046867736624552,5.014951690697664,4.568801490478292,5.474182816482257
140,8.244281237683051,7.504979432306561,9.004943132488032,4.988544543750587,4.541199301506968,5.448814594658602
141,8.201039689958398,7.458871357770955,8.961281864214879,4.962379450548869,4.5132996972823936,5.422395532118411
142,8.158184869979625,7.415207118280196,8.92101763874879,4.936448363021025,4.486878836883669,5.398031991323719
143,8.115703477160933,7.370006935363371,8.878404944842552,4.910743233095573,4.4595285901652995,5.372247412225565
144,8.073582210916516,7.328572523032426,8.834729888740652,4.885256012701027,4.434456979239137,5.345820006787323
145,8.031807770660572,7.2856476018550085,8.795076440641681,4.859978653765903,4.408483474071486,5.32182604218907
146,7.990366855807297,7.245205899727306,8.75358472794243,4.8349031082187155,4.384012543656474,5.296719759296798
147,7.949246165770888,7.202816925476148,8.712236069177326,4.810021327987982,4.358363335421163,5.2717000371248695
148,7.908432399965543,7.159585791074158,8.67392668510789,4.785325265002219,4.33220454323253,5.24851935425339
149,7.867912257805458,7.1179644429851,8.632429966090065,4.760806871189941,4.307019819067108,5.223410042080276
150,7.827672438704831,7.079199182137912,8.591465051090031,4.736458098479664,4.2835632890299715,5.198622520000782
151,7.78770074661954,7.036661819069815,8.55250580472577,4.712271567148693,4.257824291982058,5.175048610975126
152,7.747989403672215,6.999274289146666,8.51498735054839,4.688242570869503,4.235201415223568,5.15234651306257
153,7.70853173652716,6.958732251327589,8.475975386195273,4.664367071663351,4.2106697725340325,5.128740704829682
154,7.669321071848683,6.919172974579474,8.437913211777046,4.6406410315515,4.186732790220218,5.105709606418163
155,7.6303507363010965,6.880929809411556,8.399222972553472,4.617060412555213,4.163592175843532,5.082298471328185
156,7.5916140565487025,6.8422828974818,8.360944150914978,4.5936211766957475,4.140207257730989,5.059136281524047
157,7.553104359255819,6.8038913186431165,8.32281623579593,4.570319285994371,4.116976839502861,5.036065403972911
158,7.51481497108675,6.762862413566981,8.287766411335156,4.547150702472342,4.092150597571898,5.014857052931462
159,7.476739218705805,6.724051076714891,8.250098622300046,4.524111388150922,4.068666187335601,4.992064593765058
160,7.438870428777289,6.681162626683311,8.215149997941639,4.501197305051371,4.042714750548482,4.970917478045881
161,7.401201927965517,6.643223794416174,8.179226227224113,4.478404415194955,4.019758285424825,4.949180309548433
162,7.363727042934789,6.602357321136107,8.146397375977081,4.455728680602929,3.995030329593844,4.929315850531991
163,7.326439100349424,6.55783728355872,8.109828946839851,4.433166063296562,3.9680916330426985,4.907188604700998
164,7.289331426873723,6.519106314660177,8.076454283997995,4.410712525297109,3.944655852772386,4.886993879725065
165,7.252397349171997,6.478946418307399,8.043492849825872,4.388364028625836,3.920355440637909,4.867049195906909
166,7.215630193908558,6.435993035349126,8.012055436548513,4.366116535304004,3.8943647134884376,4.848026684185988
167,7.179023287747708,6.397059002358499,7.9808814154924566,4.343966007352871,3.8708060608609856,4.8291635488607225
168,7.142569957353764,6.361770191627632,7.952392718685544,4.321908406793704,3.849453101257634,4.811925280427436
169,7.1062635293910255,6.314793914150983,7.917920251976573,4.299939695647759,3.8210281548086087,4.791066283657089
170,7.070097330523813,6.272063324660623,7.885406992350998,4.278055835936304,3.795172238093995,4.771392786449916
171,7.03406468741642,6.233041516596989,7.851487156609507,4.256252789680593,3.7715604735154944,4.750868181983526
172,6.998158926733169,6.192529557813097,7.822624389000811,4.234526518901895,3.7470470313946342,4.733403566485721
173,6.96237337513836,6.160910895082392,7.791500486212935,4.212872985621465,3.727914847169163,4.714570757298789
174,6.926701359296305,6.112647720586843,7.758585385088488,4.191288151860569,3.698711210265879,4.694654109214195
175,6.891136205871317,6.06846774596356,7.727691924598793,4.1697679796404685,3.6719782829195102,4.675960738704341
176,6.855671241527696,6.02417750353626,7.6978538883528,4.148308430982422,3.6451786334616276,4.657905996438778
177,6.820299792929755,5.986144410842144,7.665461951882208,4.126905467907693,3.622165132154325,4.6383059108420746
178,6.785015186741803,5.939128699486217,7.632926705989186,4.105555052437543,3.5937163245999284,4.618619109931237
179,6.749810749628148,5.896583744262844,7.60056711311511,4.084253146593233,3.567972733603351,4.599038595170034
180,6.7146798082531,5.848753044406,7.571762717666571,4.062995712396026,3.53903078343018,4.581609300170483
181,6.679615689280965,5.809961503486034,7.544966240188369,4.041778711867181,3.5155583515442492,4.565394979278007
182,6.644611719376054,5.769685314958294,7.519423008382273,4.020598107027962,3.491187572002576,4.549938986695702
183,6.609661225202677,5.725345194798801,7.490453042430575,3.999449859899631,3.4643577419526435,4.532409506391171
184,6.57475753342514,5.681180892757145,7.465229713759204,3.978329932503447,3.4376342979522816,4.517147084478189
