overall,expected_draft_value,value_ceiling_97pct,value_floor_3pct,raw_model_output,raw_floor_3pct,raw_ceiling_97pct
28,35.53465568222792,37.05664773115071,33.93075310575578,24.64597942717214,23.53355131596658,25.701596373668433
29,34.112864818783606,35.5803545250176,32.58652103857156,23.65985960421533,22.601224401941163,24.677675041428603
30,32.787298416624964,34.227977698735394,31.328797056025014,22.740478744890112,21.72889740724324,23.739699119095256
31,31.569518830769745,32.99996196814025,30.1403337067135,21.89585621953865,20.904607915907913,22.887977050837577
32,30.4574190877873,31.877925929283958,29.048931226636892,21.124530682248675,20.14763750056812,22.109759938576982
33,29.445474882134956,30.855413534185036,28.04080676846462,20.422670608044346,19.448426711012914,21.400570023272966
34,28.528161908269972,29.959967465859194,27.114419741876993,19.786444471949785,18.80590703098414,20.779510245025605
35,27.699955860649645,29.134333174794136,26.282412982093494,19.212020748989136,18.228847225810682,20.20687023033329
36,26.955332433731275,28.409917618727828,25.536347498521565,18.695567914186547,17.7113942153223,19.704433086965583
37,26.28876732197215,27.752539676371658,24.862285353291668,18.233254442566153,17.243880982253877,19.248491614278404
38,25.69473621982954,27.14934804148336,24.261668542787294,17.821248809152085,16.827307660489346,18.83013245647363
39,25.167714821760768,26.617304490331648,23.74154222224881,17.4557194889685,16.4665605996438,18.461119892139067
40,24.7021788222231,26.150161318287022,23.28472683833939,17.13283495703953,16.14972447621182,18.137120664154036
41,24.292603915673837,25.723673155615334,22.880453211760813,16.84876368838931,15.869330047384214,17.84131876931829
42,23.933465796570264,25.357222989376545,22.5355766499439,16.599674158041992,15.630131988918022,17.587157779579982
43,23.619240159369667,25.03364479280036,22.23406254911951,16.3817348410217,15.421009086690585,17.36273175313373
44,23.34440269852934,24.740448838584168,21.97706278681258,16.19111421235258,15.242760255148578,17.159378116605986
45,23.103429108506575,24.479248232942126,21.751914696485226,16.02398074705878,15.086602974439359,16.978215681528887
46,22.89079508375866,24.245324929087104,21.551358551976197,15.87650292016443,14.947502073736539,16.815972124537552
47,22.70097631874289,24.034492220750128,21.374213854293448,15.744849206693678,14.824638787434733,16.669743647224717
48,22.52844850791655,23.842904811472323,21.214885927195056,15.625188081670657,14.714132783139753,16.53686324478627
49,22.36768734573693,23.66573970330678,21.05984989132331,15.513688020119512,14.606603530999669,16.41398580226628
50,22.213168526661313,23.486946911946074,20.917609692737713,15.406517497064375,14.507949162728673,16.289979437971986
51,22.06029080517046,23.315180893698443,20.775692101998636,15.300485199680361,14.409518547472748,16.170846673893013
52,21.90814517583893,23.149473051913734,20.640831548702202,15.19496066374643,14.315982523040597,16.055915714773306
53,21.75674569326474,22.987876738167195,20.512832690774133,15.089953637192517,14.22720560488477,15.943836412254667
54,21.606106412045925,22.815367650536167,20.37385737645973,14.98547386794855,14.130815681534795,15.824188273187966
55,21.456241386780494,22.652628820985484,20.233943173630283,14.88153110394446,14.033774567774172,15.711316549286215
56,21.307164672066477,22.494743627337183,20.103548323531033,14.77813509311018,13.943335847284118,15.601811190086767
57,21.1588903225019,22.337814913700765,19.966498685380234,14.675295583375641,13.848281526438248,15.492969222335546
58,21.01143239268478,22.1791996853758,19.82131126318736,14.573022322670777,13.747583035014866,15.382957528706319
59,20.864804937213137,22.025061170130545,19.68375036440196,14.471325058925512,13.65217411613391,15.27605077520795
60,20.719022010685,21.871582903569045,19.541344069745083,14.37021354006978,13.55340454763719,15.169601954259205
61,20.574097667698386,21.7099855812301,19.414838741685113,14.269697514033517,13.465663505746274,15.05752195220522
62,20.430045962851324,21.548426762984292,19.27673594494273,14.16978672874665,13.36987873952297,14.945468655660802
63,20.286880950741832,21.3956839808266,19.14432906608831,14.070490932139114,13.278044524455732,14.839529948941035
64,20.144616685967932,21.249884180471906,19.008051278066716,13.971819872140834,13.183525540228159,14.738406726806515
65,20.003267223127644,21.10299703606419,18.886994453334818,13.873783296681744,13.09956344872678,14.636529349083697
66,19.862846616818995,20.953713982930594,18.75556465724695,13.776390953691775,13.008406914681085,14.5329902269023
67,19.723368921640017,20.81177540715758,18.623437637830964,13.679652591100863,12.916766803364949,14.434545056933384
68,19.58484819218871,20.670139405195332,18.49214304888682,13.583577956838932,12.825704045730443,14.336309744855932
69,19.44729848306312,20.52546215703858,18.365885222217944,13.488176798835918,12.73813466483007,14.235965097829155
70,19.310733848861247,20.382883525923983,18.230752511467003,13.39345886502175,12.644409878556951,14.137076000925308
71,19.175168344181127,20.24390487236884,18.102365745427722,13.299433903326356,12.555363916698713,14.040683761558565
72,19.04061602362079,20.104755042127007,17.974896148545888,13.206111661679678,12.466954081228973,13.944172798173884
73,18.907090941778243,19.966567644415086,17.84656300980617,13.113501888011637,12.377945313971232,13.848329354760253
74,18.774607153251516,19.829757274234982,17.720626259709906,13.021614330252168,12.290598624031308,13.753440984403284
75,18.643178712638623,19.692669526657102,17.594517067125288,12.9304587363312,12.203132332143971,13.658360231778698
76,18.512819674537603,19.55502605898133,17.470199061007634,12.84004485417867,12.116908363953526,13.562894045108472
77,18.38354409354647,19.41547134600025,17.34388458826204,12.750382431724503,12.029299694701693,13.466102264829118
78,18.25536602426324,19.277788597370684,17.22466090701466,12.661481216898633,11.946609027271808,13.370608833837528
79,18.12829952128594,19.145241070246616,17.102610677451228,12.573350957630987,11.861957934158601,13.278677068525502
80,18.0023586392126,19.01564720658243,16.9758860484385,12.486001401851503,11.774064790420454,13.188793892892178
81,17.87755743264123,18.88649770152431,16.851768296017873,12.39944229749011,11.687979713360441,13.099218913661867
82,17.75390995616986,18.762345245989742,16.73395340773383,12.313683392476737,11.606266150723746,13.013109767359706
83,17.631430264396517,18.63257766876527,16.613216644915603,12.228734434741318,11.522526046439872,12.923106108194158
84,17.510132411919212,18.511955835459865,16.495509328054048,12.144605172213781,11.440887092745196,12.839445716246148
85,17.390030453335978,18.38544681934095,16.378457731592174,12.06130535282406,11.359702930891624,12.75170211640657
86,17.27113844324483,18.2688060840752,16.257858796668867,11.978844724502084,11.276058420708702,12.670802917961048
87,17.153470436243794,18.151482615313284,16.14385967143146,11.897233035177788,11.19699137921428,12.58943019204276
88,17.03704048693089,18.032256734526463,16.024022864237672,11.816480032781097,11.113875462427918,12.506737999065411
89,16.921862649904146,17.91826663057345,15.906631230098764,11.73659546524195,11.03245545864956,12.42767721451608
90,16.80795097976158,17.79520223260524,15.789162432048334,11.65758908049027,10.950981935844794,12.342322718677847
91,16.69531953110122,17.685326588540384,15.682268048608767,11.579470626455997,10.876842571763396,12.26611562418997
92,16.58398235852108,17.573623745350787,15.572509707302377,11.502249851069054,10.800716835637274,12.188641228495056
93,16.47395351661918,17.464076934230885,15.456768481802563,11.425936502259374,10.720441515452569,12.112662204600257
94,16.36524705999356,17.357329787958605,15.351118060940607,11.350540327956896,10.647164933787586,12.038624960664
95,16.257877043242228,17.251139562435327,15.244058554959276,11.276071076091542,10.572911044697035,11.96497398351601
96,16.15185752096321,17.145185837419007,15.142867024498905,11.202538494593245,10.50272704178357,11.891487037410874
97,16.04720254775453,17.037338161459317,15.032240237114975,11.12995233139194,10.425998972421073,11.816686492648591
98,15.943926178214204,16.93006043353343,14.93263544244089,11.058322334417554,10.356915491147525,11.74228125008485
99,15.842042466940265,16.82459099656585,14.832251541830805,10.98765825160002,10.28729164080323,11.66913019448032
100,15.74156546853073,16.72279415705613,14.735036939660475,10.917969830869271,10.219865939354575,11.598526363821495
101,15.642504011178486,16.625756658785658,14.63694706690462,10.849263195246792,10.151833171355536,11.531223497362756
102,15.544846017455871,16.530662377416434,14.540687104454742,10.781529968120287,10.085069584973395,11.46526839924034
103,15.448574183530077,16.43178666939539,14.446197834643495,10.714758147969013,10.019534108263509,11.396690594870268
104,15.353671205568313,16.333411013225202,14.352311613524808,10.648935733272229,9.954416891570077,11.328459614393434
105,15.260119779737778,16.240492651533796,14.262525284774982,10.584050722509195,9.89214326125835,11.264013681636072
106,15.167902602205661,16.14268757080434,14.175642672699846,10.520091114159168,9.831883578740765,11.196178438512087
107,15.07700236913918,16.051487943155042,14.086736258332529,10.457044906701412,9.770220235804915,11.132924578198631
108,14.987401776705513,15.960142097544466,14.004036357673424,10.394900098615174,9.712861580961023,11.069569304636719
109,14.899083521071883,15.870987702171178,13.924384955087502,10.33364468837973,9.657617290794457,11.007733968061022
110,14.812030298405471,15.777582806979764,13.844968055552407,10.273266674474321,9.602535646283387,10.942950587412252
111,14.726224804873494,15.693652058151685,13.759717976379994,10.213754055378223,9.543408249180201,10.884738245989213
112,14.641649736643135,15.605434910176943,13.685501104070315,10.155094829570679,9.491933218031715,10.823552961585383
113,14.558287789881605,15.521210794568807,13.602581237301472,10.097276995530958,9.434422000003764,10.765137148045136
114,14.476121660756098,15.434299705238063,13.525270063155734,10.040288551738314,9.380800835793655,10.70485771439046
115,14.395134045433817,15.347163077773617,13.439715775003918,9.984117496672008,9.32146244668551,10.644421852930405
116,14.31530764008196,15.267342214862943,13.362208833689749,9.928751828811295,9.267705503092909,10.58906002917311
117,14.23662514086773,15.187718222513682,13.28677966371167,9.87417954663544,9.215389651544692,10.53383475008505
118,14.159069243958324,15.11300804195718,13.208141766993066,9.820388648623698,9.160848304583165,10.482017572244299
119,14.082622645520939,15.030127383419586,13.134442819458402,9.767367133255325,9.109732493556692,10.424533548099113
120,14.007268041722782,14.953286913856322,13.063765123579255,9.715102999009586,9.06071214974994,10.371238853225298
121,13.932988128731049,14.87496437923466,12.994135867790602,9.663584244365737,9.012418978682161,10.316916233801836
122,13.859765602712946,14.801500010075374,12.92201901275191,9.612798867803038,8.96240046882152,10.265963120674147
123,13.787583159835659,14.732920034256704,12.853512674558278,9.562734867800742,8.91488612629208,10.218397704865485
124,13.716423496266398,14.664345272987868,12.782083038737053,9.513380242838114,8.86534425509222,10.170835905742713
125,13.64626930817236,14.59263446326552,12.712031299292763,9.46472299139441,8.816758059559021,10.121099019112156
126,13.577103291720748,14.525838105314579,12.643516467360033,9.41675111194889,8.769237825977168,10.07477067760265
127,13.508908143078761,14.459629320018822,12.576747874572726,9.369452602980815,8.722928741714949,10.028849862303646
128,13.441666558413596,14.393732051835322,12.508925262221403,9.322815462969437,8.675888614925602,9.983145107754142
129,13.375361233892448,14.325050338064653,12.436346509671287,9.276827690394017,8.625549744100562,9.935509128957774
130,13.309974865682529,14.259032346456209,12.368045083301057,9.231477283733819,8.578177523465563,9.889720643554814
131,13.245490149951037,14.197820075340148,12.305966196452939,9.186752241468099,8.535121106040203,9.847265289882387
132,13.181889782865163,14.13204412349813,12.24660467537503,9.142640562076114,8.49394938791987,9.801644677418937
133,13.119156460592112,14.069658443721517,12.183351783105726,9.099130244037124,8.450078708673129,9.758375475823899
134,13.057272879299084,14.006281866576215,12.120363742280762,9.056209285830386,8.40639172399506,9.714419011732735
135,12.99622173515328,13.943905055079737,12.059343760008254,9.013865685935162,8.364069737222952,9.671155960962734
136,12.935985724321895,13.886990479900712,11.995368130149703,8.972087442830707,8.319697784630126,9.631681385452211
137,12.876547542972133,13.827731810498932,11.938335984586624,8.930862554996281,8.2801416651392,9.590581002771755
138,12.817889887271194,13.776072964070451,11.876603993240762,8.890179020911146,8.23732584606066,9.554751673857092
139,12.75999545338628,13.71873736786364,11.81829549232101,8.850024839054559,8.196884477303675,9.514985088324524
140,12.702846937484583,13.66269223722226,11.755061333844404,8.810388007905775,8.153026791363343,9.476113538558208
141,12.646427035733312,13.60711597319258,11.695254242226325,8.77125652594406,8.111546036271761,9.43756718335602
142,12.590718444299657,13.554521148936791,11.636133887825103,8.732618391648662,8.070541585536972,9.401088682813459
143,12.53570385935083,13.49870547715788,11.582250973654524,8.694461603498853,8.033169696922096,9.362376280175354
144,12.48136597705402,13.444956280389846,11.522356162939253,8.65677415997388,7.991628101982112,9.325097134723142
145,12.427687493576432,13.39084954669808,11.458560824616137,8.619544059553009,7.947381195246291,9.287570010291043
146,12.374651105085265,13.340412201181334,11.406792535150823,8.582759300715496,7.911475959283075,9.252587884923537
147,12.32223950774772,13.2894730684956,11.348404367336002,8.5464078819406,7.870979335490713,9.217257732088019
148,12.270435397730992,13.239233255556893,11.291843595281437,8.51047780170758,7.831750149287031,9.182412610548496
149,12.219221471202287,13.191925889777888,11.236041228157413,8.474957058495695,7.793046974436402,9.149601363574007
150,12.168580424328807,13.145842169985292,11.179664786765965,8.439833650784207,7.75394563553119,9.117638807918684
151,12.118495986530291,13.095335952086508,11.132499070806272,8.405096293691393,7.721232633452157,9.082608914329473
152,12.068956020236683,13.048958153112928,11.075620364933663,8.370736568891648,7.6817829360267345,9.050442392452858
153,12.019949421130464,13.002114191736212,11.023961402428649,8.336746774698382,7.645953526604191,9.017952551585898
154,11.971465084894133,12.962687384259628,10.971963288674564,8.303119209425015,7.609888890061902,8.990607069624946
155,11.923491907210163,12.920128802031869,10.919737885603702,8.269846171384955,7.573666611135923,8.961089464292991
156,11.876018783761047,12.877722801311723,10.872187304161734,8.23691995889162,7.54068667564847,8.931677685811623
157,11.829034610229273,12.832685046930091,10.820549539404396,8.204332870258426,7.504871968472032,8.90044058651729
158,11.782528282297324,12.78387485809252,10.771553435590967,8.172077203798786,7.4708894535605035,8.866587017745303
159,11.736488695647694,12.743122187934771,10.720416510568267,8.140145257826116,7.43542211673448,8.838321949433059
160,11.69090474596286,12.702542286545881,10.668606601194394,8.108529330653827,7.399488014207331,8.810176709368514
161,11.64576532892531,12.661413471479674,10.624447714090763,8.077221720595334,7.368860476042463,8.781650756027346
162,11.601059340217537,12.621230930311464,10.576631278407946,8.046214725964056,7.335696150470882,8.753781115420177
163,11.55677567552202,12.580417885700248,10.525963281045687,8.015500645073402,7.300554050550922,8.72547417284436
164,11.51290323052125,12.53848453731279,10.474894543173546,7.985071776236789,7.265134006686591,8.696390214611815
165,11.469430900897715,12.501005723627483,10.420483231591179,7.9549204177676325,7.22739563438163,8.670395814122806
166,11.426347582333896,12.460874597193662,10.368176177126498,7.925038867979345,7.191116724019844,8.642561833534332
167,11.383642170512287,12.421301878924691,10.31753249615242,7.8954194251853425,7.155991489359764,8.615115151369853
168,11.341303561115371,12.384694251774008,10.26803155552061,7.86605438769904,7.12165883181702,8.589724984832104
169,11.299320649825633,12.35538486814481,10.222028741416567,7.83693605383385,7.089752390394335,8.569396703832055
170,11.25768233232556,12.319900638211168,10.171673894266627,7.808056721903188,7.054827483902657,8.5447856984869
171,11.216377504297641,12.282226929212854,10.12314917208042,7.779408690220469,7.021171907909313,8.518656123313272
172,11.175395061424362,12.250181757554731,10.071279538785587,7.750984257099108,6.985196382312234,8.496430365774238
173,11.134723899388208,12.22004735744671,10.021346747262685,7.722775720852517,6.950564203415669,8.475529873259154
174,11.094352913871663,12.188774190058986,9.973133668498178,7.694775379794111,6.9171247757770065,8.453839559247028
175,11.054271000557222,12.155779344899592,9.921405495345175,7.666975532237307,6.88124736351966,8.430955131091224
176,11.014467055127362,12.12622635538063,9.865889610805356,7.639368476495518,6.842742886074169,8.41045789092632
177,10.974929973264578,12.086277307441458,9.814869513406567,7.611946510882159,6.807356578068045,8.382750195586631
178,10.935648650651354,12.060299636327438,9.76553310599001,7.584701933710645,6.773138036791812,8.364732709964498
179,10.896611982970173,12.027308926777774,9.720575794021185,7.557627043294388,6.741956730413241,8.341851150167775
180,10.857808865903525,11.992376308841989,9.665876959113664,7.530714137946805,6.704018938870341,8.317622729589235
181,10.819228195133897,11.9620191070769,9.61393875285364,7.50395551598131,6.667995852719855,8.296567707222913
182,10.780858866343769,11.9367285283239,9.564992441239998,7.477343475711314,6.634047872476188,8.27902677227699
183,10.74268977521564,11.906763416840462,9.52107802739071,7.450870315450239,6.603589895059308,8.258243694265541
184,10.704709817431985,11.880264739113281,9.472863690449609,7.424528333511493,6.570149594779731,8.239864851032848
185,10.666907888675297,11.847659896916596,9.428243955318433,7.398309828208492,6.539202423547146,8.217250919517886
186,10.62927288462806,11.82455277408939,9.377457887981375,7.372207097854653,6.5039784331426995,8.201224376896699
187,10.591793700972762,11.795941972221375,9.323392893030967,7.346212440763388,6.466480257694095,8.181380615343475
188,10.554459233391887,11.76661877040317,9.268756833647439,7.320318155248111,6.42858600573933,8.161042750381082
189,10.51725837756793,11.742282882145712,9.220097953959932,7.294516539622242,6.394837381341449,8.14416396571805
190,10.480180029183362,11.714381235211702,9.173139357502743,7.268799892199186,6.362268032349795,8.124812056909104
191,10.443213083920684,11.685022302074524,9.125201008716179,7.243160511292365,6.3290191507922575,8.10444940956637
192,10.406346437462377,11.663589219513115,9.076469396474886,7.217590695215191,6.295220080850727,8.089583940864685
193,10.369568985490929,11.635528212479706,9.017515462311861,7.192082742281079,6.254331055176012,8.07012150373751
194,10.332869623688824,11.612241718303126,8.967270957404832,7.166628950803443,6.219482679400517,8.053970553478157
195,10.296237247738555,11.589812543035224,8.913108908903832,7.141221619095701,6.181917189951951,8.038414218919451
196,10.259660753322597,11.560301394040685,8.858337122643812,7.11585304547126,6.143928801111897,8.01794599833232
197,10.223129036123447,11.534288751522189,8.812847078347682,7.09051552824354,6.112378004450477,7.9999042573881995
198,10.18663099182359,11.515541371498827,8.760348007753967,7.065201365725956,6.075965916336577,7.986901527138016
199,10.150155516105505,11.497034193559212,8.708410567532882,7.039902856231918,6.039943361492208,7.974065395254997
200,10.11369150465169,11.477994268629505,8.649104482933973,7.014612298074847,5.998810092775554,7.960859762919373
201,10.07657194622453,11.459916654401866,8.596278199221244,6.988867068360998,5.962171057540748,7.948321566057948
202,10.03550620190607,11.435703975523671,8.530429549692863,6.960384859368032,5.916500023716851,7.931528236446281
203,9.986547725858246,11.404031436722965,8.45079131753897,6.926428442166448,5.861264868244025,7.909560928062345
204,9.925749972242997,11.357146545483387,8.365850150679908,6.884260587826744,5.802351725264693,7.877042699230491
205,9.849166395222271,11.307476283020797,8.252937226373673,6.8311440674194275,5.724038046516846,7.842592604153096
206,9.752850448958013,11.23540561815618,8.114719477371978,6.764341652014998,5.628173552181263,7.792606130682232
207,9.632855587612157,11.15608194238077,7.954801952535529,6.681116112683956,5.517258617127183,7.737589143920595
208,9.48523526534666,11.053666012731467,7.734359870083096,6.578730220496809,5.364365309883943,7.666555927284875
209,9.306042936323449,10.964984553642164,7.433768084198914,6.45444674652405,5.155882103035715,7.60504860789977
210,9.091332054704479,10.886460395454515,7.020278068229169,6.3055284618361895,4.869095408996402,7.5505861472378335
211,9.091332054704479,10.886460395454515,7.020278068229169,6.3055284618361895,4.869095408996402,7.5505861472378335
212,9.091332054704479,10.886460395454515,7.020278068229169,6.3055284618361895,4.869095408996402,7.5505861472378335
213,9.091332054704479,10.886460395454515,7.020278068229169,6.3055284618361895,4.869095408996402,7.5505861472378335
214,9.091332054704479,10.886460395454515,7.020278068229169,6.3055284618361895,4.869095408996402,7.5505861472378335
