overall,expected_draft_value,value_ceiling_97pct,value_floor_3pct,raw_model_output,raw_floor_3pct,raw_ceiling_97pct
103,16.744502689883237,17.832468501035112,15.641989313144482,11.464817524295412,10.709936061614437,12.20973839346309
104,16.642677075236872,17.723926565933088,15.5406307891193,11.395098398392372,10.640536748657672,12.135420660489718
105,16.542139949978665,17.62165234990562,15.436967964916882,11.32626149013358,10.569559701112873,12.065394381064666
106,16.442874958326154,17.520223088887917,15.343009100049118,11.258295600854925,10.50522687138066,11.995946635095198
107,16.344865744496865,17.425102026209686,15.246663645642169,11.191189531892283,10.439259964239348,11.930818058479908
108,16.248095952708336,17.323264033177214,15.152812605130764,11.12493208458154,10.37500096092009,11.861090457201957
109,16.15254922717812,17.21769820384866,15.059481690763697,11.059512060258589,10.311098083515404,11.788810438352307
110,16.05820921212373,17.12572171069806,14.96715043453359,10.994918260259302,10.247879663471988,11.725834921549806
111,15.965059551762721,17.02557942459542,14.877766365680564,10.931139485919571,10.186679157374058,11.65726835627784
112,15.873083890312625,16.939144342376938,14.794019945928568,10.86816453857528,10.129338701312035,11.598086996061564
113,15.782265871990974,16.846486942266793,14.707222211716557,10.805982219562312,10.069909036383004,11.534645268097897
114,15.692589141015306,16.755425270899217,14.621550577500033,10.744581330216548,10.011250402472422,11.472296121932008
115,15.604037341603162,16.66248886130755,14.53919180111889,10.683950671873877,9.954860053937045,11.40866335856691
116,15.516594117972074,16.57107485820337,14.453846469389761,10.62407904587018,9.896424836543812,11.346072973879759
117,15.430243114339584,16.483996078889824,14.372899507667345,10.564955253541346,9.84100114540879,11.286450879777712
118,15.344967974923222,16.40276106942808,14.293005938825631,10.506568096223251,9.78629870335368,11.230829964823576
119,15.26075234394052,16.32024183346733,14.206248052704892,10.448906375251783,9.726896322071322,11.174329750988866
120,15.177579865609028,16.240299630838486,14.124342533954549,10.39195889196283,9.670816315152228,11.119594009796403
121,15.095434184146276,16.152902095415417,14.042776867478405,10.33571444769227,9.614969002173414,11.059753666117278
122,15.0142989437698,16.068403453325125,13.960139306204548,10.280161843775993,9.558387772010635,11.001898169865292
123,14.934157788697135,15.985607315970466,13.873008689389925,10.225289881549877,9.498730185215747,10.945208364018672
124,14.854994363145824,15.900409735641562,13.796989061563357,10.171087362349812,9.446680197381648,10.886874310743233
125,14.776792311333399,15.822711991656064,13.722073254738348,10.11754308751168,9.39538598632974,10.833675331153271
126,14.699535277477391,15.745203378491535,13.645427230793631,10.064645858371362,9.342907110440528,10.780605847815949
